Chr	Start	End	species	size	color
Contig0010635	1	25616	MIII	12	25252
Contig0006442	1	74240	MIII	12	25252
Contig0002812	1	133791	MIII	12	25252
Contig0005727	1	63322	MIII	12	25252
Contig0002517	1	53901	MIII	12	25252
Contig0009757	1	26547	MIII	12	25252
Contig0007999	1	5621	MIII	12	25252
Contig0000362	1	1919	MIII	12	25252
Contig0006426	1	27298	MIII	12	25252
Contig0010728	1	89866	MIII	12	25252
Contig0008525	1	44722	MIII	12	25252
Contig0000839	1	182857	MIII	12	25252
Contig0002803	1	34979	MIII	12	25252
Contig0002615	1	20911	MIII	12	25252
Contig0008129	1	59500	MIII	12	25252
Contig0011145	1	277525	MIII	12	25252
Contig0001411	1	304246	MIII	12	25252
Contig0008696	1	5301	MIII	12	25252
Contig0009649	1	4255	MIII	12	25252
Contig0005138	1	111310	MIII	12	25252
Contig0008455	1	26462	MIII	12	25252
Contig0007701	1	45026	MIII	12	25252
Contig0000477	1	9843	MIII	12	25252
Contig0010582	1	16641	MIII	12	25252
Contig0000068	1	35087	MIII	12	25252
Contig0009019	1	17409	MIII	12	25252
Contig0005719	1	32880	MIII	12	25252
Contig0006751	1	15288	MIII	12	25252
Contig0009450	1	76269	MIII	12	25252
Contig0006899	1	13236	MIII	12	25252
Contig0010305	1	8713	MIII	12	25252
Contig0004649	1	55499	MIII	12	25252
Contig0005664	1	10947	MIII	12	25252
Contig0001719	1	30553	MIII	12	25252
Contig0000584	1	61608	MIII	12	25252
Contig0008428	1	34604	MIII	12	25252
Contig0003279	1	36270	MIII	12	25252
Contig0007166	1	136882	MIII	12	25252
Contig0001116	1	141707	MIII	12	25252
Contig0004647	1	118708	MIII	12	25252
Contig0008290	1	15896	MIII	12	25252
Contig0001997	1	16184	MIII	12	25252
Contig0009675	1	21228	MIII	12	25252
Contig0010192	1	24757	MIII	12	25252
Contig0010864	1	7940	MIII	12	25252
Contig0009715	1	16442	MIII	12	25252
Contig0010675	1	72342	MIII	12	25252
Contig0002840	1	27165	MIII	12	25252
Contig0005754	1	58116	MIII	12	25252
Contig0010196	1	52858	MIII	12	25252
Contig0002107	1	11782	MIII	12	25252
Contig0000360	1	18965	MIII	12	25252
Contig0010871	1	49587	MIII	12	25252
Contig0009433	1	215749	MIII	12	25252
Contig0005807	1	8981	MIII	12	25252
Contig0001439	1	161219	MIII	12	25252
Contig0002215	1	182455	MIII	12	25252
Contig0009330	1	12904	MIII	12	25252
Contig0008438	1	268926	MIII	12	25252
Contig0002339	1	20516	MIII	12	25252
Contig0005973	1	95074	MIII	12	25252
Contig0005303	1	4301	MIII	12	25252
Contig0001832	1	27787	MIII	12	25252
Contig0002242	1	23247	MIII	12	25252
Contig0009632	1	606062	MIII	12	25252
Contig0003484	1	61875	MIII	12	25252
Contig0005156	1	8466	MIII	12	25252
Contig0006393	1	28145	MIII	12	25252
Contig0010659	1	33017	MIII	12	25252
Contig0003134	1	143740	MIII	12	25252
Contig0002562	1	46634	MIII	12	25252
Contig0004722	1	303500	MIII	12	25252
Contig0002927	1	55095	MIII	12	25252
Contig0008894	1	68206	MIII	12	25252
Contig0007865	1	10202	MIII	12	25252
Contig0005999	1	17983	MIII	12	25252
Contig0003619	1	782810	MIII	12	25252
Contig0007191	1	23294	MIII	12	25252
Contig0002076	1	24484	MIII	12	25252
Contig0007951	1	41911	MIII	12	25252
Contig0008186	1	8186	MIII	12	25252
Contig0007596	1	45279	MIII	12	25252
Contig0001426	1	137614	MIII	12	25252
Contig0011281	1	22288	MIII	12	25252
Contig0008328	1	11494	MIII	12	25252
Contig0005632	1	101600	MIII	12	25252
Contig0008968	1	30438	MIII	12	25252
Contig0002245	1	74838	MIII	12	25252
Contig0009224	1	13118	MIII	12	25252
Contig0003366	1	48254	MIII	12	25252
Contig0002940	1	371730	MIII	12	25252
Contig0004144	1	13239	MIII	12	25252
Contig0010337	1	32819	MIII	12	25252
Contig0007775	1	22147	MIII	12	25252
Contig0000529	1	50868	MIII	12	25252
Contig0009367	1	4522	MIII	12	25252
Contig0004891	1	113266	MIII	12	25252
Contig0000631	1	13746	MIII	12	25252
Contig0004596	1	4199	MIII	12	25252
Contig0009050	1	119096	MIII	12	25252
Contig0003853	1	9352	MIII	12	25252
Contig0008483	1	123628	MIII	12	25252
Contig0005796	1	46530	MIII	12	25252
Contig0004819	1	8104	MIII	12	25252
Contig0010262	1	138638	MIII	12	25252
Contig0000887	1	2583	MIII	12	25252
Contig0003083	1	28306	MIII	12	25252
Contig0010105	1	25663	MIII	12	25252
Contig0010148	1	698151	MIII	12	25252
Contig0000201	1	22423	MIII	12	25252
Contig0003748	1	10623	MIII	12	25252
Contig0004478	1	16826	MIII	12	25252
Contig0008142	1	22520	MIII	12	25252
Contig0000613	1	49244	MIII	12	25252
Contig0008051	1	9078	MIII	12	25252
Contig0008081	1	116694	MIII	12	25252
Contig0004366	1	22594	MIII	12	25252
Contig0009164	1	17821	MIII	12	25252
Contig0008247	1	33016	MIII	12	25252
Contig0010094	1	57891	MIII	12	25252
Contig0002688	1	139134	MIII	12	25252
Contig0003331	1	29144	MIII	12	25252
Contig0006422	1	224534	MIII	12	25252
Contig0001125	1	22216	MIII	12	25252
Contig0008313	1	33010	MIII	12	25252
Contig0003087	1	60954	MIII	12	25252
Contig0001509	1	37976	MIII	12	25252
Contig0004258	1	131428	MIII	12	25252
Contig0006923	1	10386	MIII	12	25252
Contig0000180	1	80488	MIII	12	25252
Contig0010415	1	52658	MIII	12	25252
Contig0004159	1	57602	MIII	12	25252
Contig0010642	1	112788	MIII	12	25252
Contig0010118	1	20944	MIII	12	25252
Contig0002906	1	18209	MIII	12	25252
Contig0008631	1	38228	MIII	12	25252
Contig0006587	1	9662	MIII	12	25252
Contig0010860	1	30495	MIII	12	25252
Contig0000158	1	83533	MIII	12	25252
Contig0005736	1	11176	MIII	12	25252
Contig0007715	1	836053	MIII	12	25252
Contig0008887	1	92684	MIII	12	25252
Contig0010956	1	123074	MIII	12	25252
Contig0002902	1	103695	MIII	12	25252
Contig0000121	1	19452	MIII	12	25252
Contig0010812	1	59996	MIII	12	25252
Contig0001131	1	178226	MIII	12	25252
Contig0002179	1	15665	MIII	12	25252
Contig0001849	1	51928	MIII	12	25252
Contig0001180	1	41811	MIII	12	25252
Contig0008771	1	32262	MIII	12	25252
Contig0007078	1	16702	MIII	12	25252
Contig0002231	1	13167	MIII	12	25252
Contig0001917	1	10088	MIII	12	25252
Contig0005374	1	34130	MIII	12	25252
Contig0003216	1	20047	MIII	12	25252
Contig0007312	1	25844	MIII	12	25252
Contig0005401	1	72196	MIII	12	25252
Contig0006685	1	23850	MIII	12	25252
Contig0007061	1	88079	MIII	12	25252
Contig0000222	1	226031	MIII	12	25252
Contig0009080	1	85935	MIII	12	25252
Contig0009375	1	64505	MIII	12	25252
Contig0005280	1	8080	MIII	12	25252
Contig0001104	1	37825	MIII	12	25252
Contig0001288	1	17316	MIII	12	25252
Contig0010240	1	49742	MIII	12	25252
Contig0003458	1	12346	MIII	12	25252
Contig0007658	1	16863	MIII	12	25252
Contig0009112	1	14625	MIII	12	25252
Contig0005785	1	48583	MIII	12	25252
Contig0001184	1	26786	MIII	12	25252
Contig0008422	1	17618	MIII	12	25252
Contig0006218	1	259441	MIII	12	25252
Contig0008690	1	29259	MIII	12	25252
Contig0008766	1	8150	MIII	12	25252
Contig0009519	1	20662	MIII	12	25252
Contig0007189	1	54221	MIII	12	25252
Contig0010718	1	407208	MIII	12	25252
Contig0007180	1	21363	MIII	12	25252
Contig0009368	1	1422	MIII	12	25252
Contig0007022	1	14384	MIII	12	25252
Contig0000704	1	47242	MIII	12	25252
Contig0003282	1	110057	MIII	12	25252
Contig0002631	1	12385	MIII	12	25252
Contig0005677	1	19958	MIII	12	25252
Contig0007728	1	31831	MIII	12	25252
Contig0002644	1	8428	MIII	12	25252
Contig0000711	1	1430771	MIII	12	25252
Contig0011053	1	19689	MIII	12	25252
Contig0005314	1	70538	MIII	12	25252
Contig0007607	1	20691	MIII	12	25252
Contig0009217	1	58358	MIII	12	25252
Contig0009965	1	28315	MIII	12	25252
Contig0001286	1	21023	MIII	12	25252
Contig0002823	1	151095	MIII	12	25252
Contig0006855	1	22629	MIII	12	25252
Contig0001445	1	12168	MIII	12	25252
Contig0008711	1	49680	MIII	12	25252
Contig0010852	1	91679	MIII	12	25252
Contig0000303	1	11031	MIII	12	25252
Contig0010306	1	65837	MIII	12	25252
Contig0008372	1	28781	MIII	12	25252
Contig0001249	1	2854	MIII	12	25252
Contig0008041	1	47327	MIII	12	25252
Contig0004353	1	16927	MIII	12	25252
Contig0002466	1	267269	MIII	12	25252
Contig0002943	1	147998	MIII	12	25252
Contig0006834	1	12078	MIII	12	25252
Contig0003199	1	23168	MIII	12	25252
Contig0008232	1	18193	MIII	12	25252
Contig0002195	1	49741	MIII	12	25252
Contig0007872	1	27261	MIII	12	25252
Contig0002079	1	271538	MIII	12	25252
Contig0001369	1	56017	MIII	12	25252
Contig0008543	1	15668	MIII	12	25252
Contig0009986	1	32819	MIII	12	25252
Contig0010655	1	24551	MIII	12	25252
Contig0003551	1	114089	MIII	12	25252
Contig0000578	1	1321469	MIII	12	25252
Contig0008503	1	26698	MIII	12	25252
Contig0002560	1	24035	MIII	12	25252
Contig0005854	1	35143	MIII	12	25252
Contig0007731	1	57895	MIII	12	25252
Contig0003307	1	375831	MIII	12	25252
Contig0004734	1	37374	MIII	12	25252
Contig0000919	1	92309	MIII	12	25252
Contig0009262	1	27587	MIII	12	25252
Contig0005831	1	79937	MIII	12	25252
Contig0002160	1	58537	MIII	12	25252
Contig0010605	1	14618	MIII	12	25252
Contig0004428	1	63052	MIII	12	25252
Contig0008725	1	78758	MIII	12	25252
Contig0005224	1	5215	MIII	12	25252
Contig0001861	1	211768	MIII	12	25252
Contig0010895	1	11256	MIII	12	25252
Contig0000344	1	23819	MIII	12	25252
Contig0000958	1	14460	MIII	12	25252
Contig0007027	1	20858	MIII	12	25252
Contig0006852	1	8705	MIII	12	25252
Contig0002328	1	35574	MIII	12	25252
Contig0001994	1	13477	MIII	12	25252
Contig0010045	1	359066	MIII	12	25252
Contig0008172	1	37260	MIII	12	25252
Contig0006555	1	459516	MIII	12	25252
Contig0001644	1	14709	MIII	12	25252
Contig0007204	1	48336	MIII	12	25252
Contig0009061	1	57640	MIII	12	25252
Contig0010379	1	44222	MIII	12	25252
Contig0005308	1	179521	MIII	12	25252
Contig0007662	1	195673	MIII	12	25252
Contig0002371	1	15306	MIII	12	25252
Contig0003960	1	32792	MIII	12	25252
Contig0003737	1	11974	MIII	12	25252
Contig0010352	1	53623	MIII	12	25252
Contig0010806	1	6377	MIII	12	25252
Contig0000807	1	86262	MIII	12	25252
Contig0004471	1	42834	MIII	12	25252
Contig0010529	1	8718	MIII	12	25252
Contig0004065	1	27273	MIII	12	25252
Contig0003160	1	12340	MIII	12	25252
Contig0006034	1	55139	MIII	12	25252
Contig0005611	1	6561	MIII	12	25252
Contig0003629	1	134314	MIII	12	25252
Contig0006779	1	19707	MIII	12	25252
Contig0001188	1	16202	MIII	12	25252
Contig0000441	1	706389	MIII	12	25252
Contig0001493	1	24391	MIII	12	25252
Contig0002614	1	30983	MIII	12	25252
Contig0008310	1	7173	MIII	12	25252
Contig0011211	1	860	MIII	12	25252
Contig0001593	1	138229	MIII	12	25252
Contig0002950	1	18011	MIII	12	25252
Contig0001878	1	28065	MIII	12	25252
Contig0008029	1	19763	MIII	12	25252
Contig0002201	1	61679	MIII	12	25252
Contig0003601	1	17497	MIII	12	25252
Contig0009347	1	134425	MIII	12	25252
Contig0006748	1	16443	MIII	12	25252
Contig0007322	1	57619	MIII	12	25252
Contig0008509	1	13959	MIII	12	25252
Contig0007619	1	15530	MIII	12	25252
Contig0007063	1	32625	MIII	12	25252
Contig0001517	1	25384	MIII	12	25252
Contig0003085	1	16244	MIII	12	25252
Contig0001543	1	17426	MIII	12	25252
Contig0006073	1	6282	MIII	12	25252
Contig0001597	1	22598	MIII	12	25252
Contig0008527	1	403683	MIII	12	25252
Contig0007808	1	41558	MIII	12	25252
Contig0008777	1	78782	MIII	12	25252
Contig0008891	1	29115	MIII	12	25252
Contig0008021	1	38606	MIII	12	25252
Contig0007328	1	139932	MIII	12	25252
Contig0010067	1	38497	MIII	12	25252
Contig0002507	1	132761	MIII	12	25252
Contig0007969	1	26833	MIII	12	25252
Contig0007361	1	9117	MIII	12	25252
Contig0006579	1	21353	MIII	12	25252
Contig0001221	1	38314	MIII	12	25252
Contig0010314	1	280985	MIII	12	25252
Contig0002464	1	5797	MIII	12	25252
Contig0006861	1	25528	MIII	12	25252
Contig0008549	1	52583	MIII	12	25252
Contig0010310	1	109933	MIII	12	25252
Contig0003439	1	23836	MIII	12	25252
Contig0002789	1	41629	MIII	12	25252
Contig0000079	1	6233	MIII	12	25252
Contig0000515	1	128995	MIII	12	25252
Contig0011272	1	65912	MIII	12	25252
Contig0009304	1	77996	MIII	12	25252
Contig0004052	1	5471	MIII	12	25252
Contig0001141	1	26145	MIII	12	25252
Contig0003800	1	9116	MIII	12	25252
Contig0001306	1	31569	MIII	12	25252
Contig0002246	1	505026	MIII	12	25252
Contig0008870	1	8877	MIII	12	25252
Contig0000732	1	33364	MIII	12	25252
Contig0010243	1	193076	MIII	12	25252
Contig0010682	1	178342	MIII	12	25252
Contig0011135	1	13439	MIII	12	25252
Contig0010127	1	65127	MIII	12	25252
Contig0005425	1	55576	MIII	12	25252
Contig0001638	1	195270	MIII	12	25252
Contig0004476	1	3508	MIII	12	25252
Contig0006872	1	10627	MIII	12	25252
Contig0000130	1	18974	MIII	12	25252
Contig0005122	1	22453	MIII	12	25252
Contig0010602	1	189393	MIII	12	25252
Contig0006925	1	4790	MIII	12	25252
Contig0001432	1	216519	MIII	12	25252
Contig0007710	1	19204	MIII	12	25252
Contig0003334	1	146018	MIII	12	25252
Contig0009643	1	18395	MIII	12	25252
Contig0001280	1	57698	MIII	12	25252
Contig0001156	1	10363	MIII	12	25252
Contig0010170	1	232127	MIII	12	25252
Contig0007884	1	28105	MIII	12	25252
Contig0003472	1	17432	MIII	12	25252
Contig0003408	1	23294	MIII	12	25252
Contig0003612	1	41238	MIII	12	25252
Contig0006564	1	27848	MIII	12	25252
Contig0005195	1	417833	MIII	12	25252
Contig0003714	1	7271	MIII	12	25252
Contig0002545	1	118274	MIII	12	25252
Contig0007346	1	7844	MIII	12	25252
Contig0005422	1	135747	MIII	12	25252
Contig0001392	1	33203	MIII	12	25252
Contig0009173	1	9340	MIII	12	25252
Contig0009852	1	85134	MIII	12	25252
Contig0005907	1	9050	MIII	12	25252
Contig0003133	1	26797	MIII	12	25252
Contig0008609	1	9793	MIII	12	25252
Contig0004525	1	143699	MIII	12	25252
Contig0006180	1	46983	MIII	12	25252
Contig0005098	1	86479	MIII	12	25252
Contig0006287	1	71540	MIII	12	25252
Contig0000589	1	363056	MIII	12	25252
Contig0009592	1	262042	MIII	12	25252
Contig0008291	1	60546	MIII	12	25252
Contig0008899	1	19112	MIII	12	25252
Contig0008934	1	16726	MIII	12	25252
Contig0001051	1	56420	MIII	12	25252
Contig0004099	1	17263	MIII	12	25252
Contig0009707	1	16939	MIII	12	25252
Contig0001269	1	63041	MIII	12	25252
Contig0000899	1	34156	MIII	12	25252
Contig0005387	1	35538	MIII	12	25252
Contig0009172	1	16001	MIII	12	25252
Contig0007705	1	466101	MIII	12	25252
Contig0007382	1	6359	MIII	12	25252
Contig0006294	1	40415	MIII	12	25252
Contig0006266	1	8946	MIII	12	25252
Contig0001373	1	57096	MIII	12	25252
Contig0000942	1	63691	MIII	12	25252
Contig0000289	1	266241	MIII	12	25252
Contig0010972	1	20528	MIII	12	25252
Contig0000241	1	29130	MIII	12	25252
Contig0001437	1	26116	MIII	12	25252
Contig0009496	1	59121	MIII	12	25252
Contig0008839	1	58938	MIII	12	25252
Contig0004863	1	18877	MIII	12	25252
Contig0007182	1	9205	MIII	12	25252
Contig0009899	1	11895	MIII	12	25252
Contig0005885	1	548334	MIII	12	25252
Contig0004447	1	10423	MIII	12	25252
Contig0003882	1	171860	MIII	12	25252
Contig0000504	1	60775	MIII	12	25252
Contig0009614	1	27433	MIII	12	25252
Contig0008627	1	55356	MIII	12	25252
Contig0003912	1	96156	MIII	12	25252
Contig0002881	1	92609	MIII	12	25252
Contig0009949	1	24368	MIII	12	25252
Contig0008449	1	13351	MIII	12	25252
Contig0008780	1	197744	MIII	12	25252
Contig0011220	1	63776	MIII	12	25252
Contig0004426	1	27598	MIII	12	25252
Contig0003142	1	163958	MIII	12	25252
Contig0007743	1	150367	MIII	12	25252
Contig0007143	1	122236	MIII	12	25252
Contig0000252	1	55148	MIII	12	25252
Contig0004559	1	5274	MIII	12	25252
Contig0000856	1	2375	MIII	12	25252
Contig0003578	1	64043	MIII	12	25252
Contig0004017	1	55253	MIII	12	25252
Contig0000183	1	187239	MIII	12	25252
Contig0010614	1	17260	MIII	12	25252
Contig0002163	1	44567	MIII	12	25252
Contig0009292	1	6610	MIII	12	25252
Contig0002443	1	24220	MIII	12	25252
Contig0003389	1	11295	MIII	12	25252
Contig0003992	1	115768	MIII	12	25252
Contig0008461	1	199503	MIII	12	25252
Contig0006200	1	1433	MIII	12	25252
Contig0011280	1	8986	MIII	12	25252
Contig0007597	1	23278	MIII	12	25252
Contig0007302	1	167554	MIII	12	25252
Contig0009022	1	26271	MIII	12	25252
Contig0001807	1	21210	MIII	12	25252
Contig0007587	1	116872	MIII	12	25252
Contig0007121	1	15980	MIII	12	25252
Contig0002694	1	17902	MIII	12	25252
Contig0010409	1	12873	MIII	12	25252
Contig0002493	1	60815	MIII	12	25252
Contig0001610	1	41211	MIII	12	25252
Contig0002045	1	64831	MIII	12	25252
Contig0009195	1	49829	MIII	12	25252
Contig0002735	1	25271	MIII	12	25252
Contig0007282	1	9188	MIII	12	25252
Contig0001739	1	11814	MIII	12	25252
Contig0008724	1	245220	MIII	12	25252
Contig0003251	1	80729	MIII	12	25252
Contig0001469	1	5254	MIII	12	25252
Contig0006859	1	64721	MIII	12	25252
Contig0008816	1	68832	MIII	12	25252
Contig0006637	1	64243	MIII	12	25252
Contig0000670	1	53680	MIII	12	25252
Contig0009241	1	31491	MIII	12	25252
Contig0004171	1	14517	MIII	12	25252
Contig0009971	1	71344	MIII	12	25252
Contig0010804	1	17200	MIII	12	25252
Contig0000098	1	37719	MIII	12	25252
Contig0008786	1	30725	MIII	12	25252
Contig0001039	1	140831	MIII	12	25252
Contig0003373	1	13002	MIII	12	25252
Contig0001711	1	82006	MIII	12	25252
Contig0004788	1	45036	MIII	12	25252
Contig0004697	1	15805	MIII	12	25252
Contig0007793	1	13191	MIII	12	25252
Contig0002017	1	50499	MIII	12	25252
Contig0003372	1	24434	MIII	12	25252
Contig0005327	1	23221	MIII	12	25252
Contig0001595	1	7077	MIII	12	25252
Contig0003596	1	117962	MIII	12	25252
Contig0002755	1	21390	MIII	12	25252
Contig0007676	1	32266	MIII	12	25252
Contig0006911	1	38339	MIII	12	25252
Contig0002869	1	13063	MIII	12	25252
Contig0003447	1	8774	MIII	12	25252
Contig0004794	1	32924	MIII	12	25252
Contig0009802	1	25263	MIII	12	25252
Contig0003746	1	55990	MIII	12	25252
Contig0006040	1	288836	MIII	12	25252
Contig0003954	1	347318	MIII	12	25252
Contig0008022	1	23619	MIII	12	25252
Contig0001821	1	23829	MIII	12	25252
Contig0004259	1	8103	MIII	12	25252
Contig0010351	1	28634	MIII	12	25252
Contig0001031	1	335485	MIII	12	25252
Contig0005959	1	276113	MIII	12	25252
Contig0010501	1	147310	MIII	12	25252
Contig0006505	1	1016785	MIII	12	25252
Contig0004245	1	6230	MIII	12	25252
Contig0010508	1	35422	MIII	12	25252
Contig0008789	1	15710	MIII	12	25252
Contig0003263	1	64741	MIII	12	25252
Contig0009029	1	64959	MIII	12	25252
Contig0005072	1	24477	MIII	12	25252
Contig0002142	1	567983	MIII	12	25252
Contig0009151	1	26317	MIII	12	25252
Contig0006205	1	257857	MIII	12	25252
Contig0008213	1	2453	MIII	12	25252
Contig0002005	1	105164	MIII	12	25252
Contig0002146	1	15558	MIII	12	25252
Contig0008622	1	18025	MIII	12	25252
Contig0002898	1	33617	MIII	12	25252
Contig0003235	1	33944	MIII	12	25252
Contig0006740	1	53096	MIII	12	25252
Contig0005998	1	22285	MIII	12	25252
Contig0010186	1	39243	MIII	12	25252
Contig0002682	1	45526	MIII	12	25252
Contig0005846	1	23592	MIII	12	25252
Contig0004263	1	168162	MIII	12	25252
Contig0007889	1	62798	MIII	12	25252
Contig0010777	1	23609	MIII	12	25252
Contig0003761	1	101736	MIII	12	25252
Contig0004604	1	115647	MIII	12	25252
Contig0000658	1	23080	MIII	12	25252
Contig0009011	1	20309	MIII	12	25252
Contig0005903	1	37305	MIII	12	25252
Contig0007640	1	43655	MIII	12	25252
Contig0008805	1	26389	MIII	12	25252
Contig0001155	1	21150	MIII	12	25252
Contig0006992	1	9280	MIII	12	25252
Contig0006281	1	46808	MIII	12	25252
Contig0008083	1	33129	MIII	12	25252
Contig0005406	1	108690	MIII	12	25252
Contig0003951	1	132157	MIII	12	25252
Contig0006363	1	34087	MIII	12	25252
Contig0001962	1	576817	MIII	12	25252
Contig0001918	1	22422	MIII	12	25252
Contig0001702	1	59301	MIII	12	25252
Contig0000995	1	158887	MIII	12	25252
Contig0010435	1	223967	MIII	12	25252
Contig0005324	1	30226	MIII	12	25252
Contig0000423	1	86892	MIII	12	25252
Contig0001352	1	15829	MIII	12	25252
Contig0005139	1	45234	MIII	12	25252
Contig0008986	1	20984	MIII	12	25252
Contig0010444	1	110983	MIII	12	25252
Contig0002000	1	217616	MIII	12	25252
Contig0000427	1	95565	MIII	12	25252
Contig0002310	1	70720	MIII	12	25252
Contig0001219	1	254866	MIII	12	25252
Contig0008996	1	3838	MIII	12	25252
Contig0009571	1	109011	MIII	12	25252
Contig0001462	1	213010	MIII	12	25252
Contig0006499	1	18120	MIII	12	25252
Contig0007765	1	88696	MIII	12	25252
Contig0003410	1	41616	MIII	12	25252
Contig0008298	1	10278	MIII	12	25252
Contig0005889	1	66396	MIII	12	25252
Contig0002198	1	88188	MIII	12	25252
Contig0006568	1	164933	MIII	12	25252
Contig0005919	1	29680	MIII	12	25252
Contig0006962	1	493929	MIII	12	25252
Contig0004134	1	20353	MIII	12	25252
Contig0008929	1	9892	MIII	12	25252
Contig0002651	1	31397	MIII	12	25252
Contig0005904	1	15031	MIII	12	25252
Contig0002498	1	69711	MIII	12	25252
Contig0006297	1	95349	MIII	12	25252
Contig0008391	1	96079	MIII	12	25252
Contig0006345	1	21804	MIII	12	25252
Contig0008139	1	25797	MIII	12	25252
Contig0004498	1	63409	MIII	12	25252
Contig0009682	1	50889	MIII	12	25252
Contig0009660	1	38173	MIII	12	25252
Contig0003821	1	25672	MIII	12	25252
Contig0002032	1	16315	MIII	12	25252
Contig0007751	1	8218	MIII	12	25252
Contig0009423	1	65829	MIII	12	25252
Contig0001575	1	10035	MIII	12	25252
Contig0002180	1	24521	MIII	12	25252
Contig0007489	1	51391	MIII	12	25252
Contig0005343	1	55876	MIII	12	25252
Contig0009781	1	63789	MIII	12	25252
Contig0005333	1	32294	MIII	12	25252
Contig0010382	1	25160	MIII	12	25252
Contig0003608	1	70193	MIII	12	25252
Contig0002647	1	33840	MIII	12	25252
Contig0008935	1	44107	MIII	12	25252
Contig0009997	1	16783	MIII	12	25252
Contig0000793	1	18247	MIII	12	25252
Contig0004464	1	25769	MIII	12	25252
Contig0004026	1	82543	MIII	12	25252
Contig0004254	1	271213	MIII	12	25252
Contig0009812	1	46229	MIII	12	25252
Contig0002912	1	29134	MIII	12	25252
Contig0001459	1	8873	MIII	12	25252
Contig0009089	1	22547	MIII	12	25252
Contig0001632	1	75135	MIII	12	25252
Contig0000174	1	42226	MIII	12	25252
Contig0011124	1	33226	MIII	12	25252
Contig0005930	1	47752	MIII	12	25252
Contig0009820	1	36609	MIII	12	25252
Contig0002592	1	24899	MIII	12	25252
Contig0009353	1	28372	MIII	12	25252
Contig0000507	1	21364	MIII	12	25252
Contig0010733	1	57780	MIII	12	25252
Contig0002222	1	30519	MIII	12	25252
Contig0004831	1	312486	MIII	12	25252
Contig0009816	1	55344	MIII	12	25252
Contig0003877	1	10973	MIII	12	25252
Contig0011279	1	24943	MIII	12	25252
Contig0001471	1	11599	MIII	12	25252
Contig0001274	1	67493	MIII	12	25252
Contig0011005	1	55466	MIII	12	25252
Contig0010236	1	16577	MIII	12	25252
Contig0003209	1	78537	MIII	12	25252
Contig0003936	1	325448	MIII	12	25252
Contig0007894	1	278326	MIII	12	25252
Contig0000047	1	40491	MIII	12	25252
Contig0006246	1	33842	MIII	12	25252
Contig0004380	1	13588	MIII	12	25252
Contig0003682	1	35846	MIII	12	25252
Contig0003098	1	28519	MIII	12	25252
Contig0000560	1	24108	MIII	12	25252
Contig0000309	1	780322	MIII	12	25252
Contig0001455	1	23262	MIII	12	25252
Contig0004493	1	36043	MIII	12	25252
Contig0010277	1	18325	MIII	12	25252
Contig0005921	1	8059	MIII	12	25252
Contig0009036	1	85669	MIII	12	25252
Contig0006340	1	12081	MIII	12	25252
Contig0007429	1	1552748	MIII	12	25252
Contig0000200	1	37850	MIII	12	25252
Contig0008991	1	35223	MIII	12	25252
Contig0003607	1	29929	MIII	12	25252
Contig0005776	1	2981	MIII	12	25252
Contig0001114	1	26981	MIII	12	25252
Contig0005925	1	457107	MIII	12	25252
Contig0000587	1	18669	MIII	12	25252
Contig0003626	1	95722	MIII	12	25252
Contig0003435	1	61101	MIII	12	25252
Contig0007603	1	84093	MIII	12	25252
Contig0004911	1	17765	MIII	12	25252
Contig0007941	1	55664	MIII	12	25252
Contig0002289	1	9118	MIII	12	25252
Contig0007418	1	8239	MIII	12	25252
Contig0008451	1	20443	MIII	12	25252
Contig0003078	1	769041	MIII	12	25252
Contig0002465	1	17606	MIII	12	25252
Contig0002756	1	10433	MIII	12	25252
Contig0002819	1	70196	MIII	12	25252
Contig0003562	1	12865	MIII	12	25252
Contig0010438	1	3132	MIII	12	25252
Contig0009006	1	9007	MIII	12	25252
Contig0004217	1	20528	MIII	12	25252
Contig0001161	1	18850	MIII	12	25252
Contig0003158	1	116885	MIII	12	25252
Contig0007922	1	53869	MIII	12	25252
Contig0004019	1	77625	MIII	12	25252
Contig0007272	1	70182	MIII	12	25252
Contig0008052	1	20618	MIII	12	25252
Contig0009343	1	68897	MIII	12	25252
Contig0008940	1	32228	MIII	12	25252
Contig0005484	1	23738	MIII	12	25252
Contig0010976	1	20376	MIII	12	25252
Contig0001032	1	21947	MIII	12	25252
Contig0007809	1	34691	MIII	12	25252
Contig0009219	1	23621	MIII	12	25252
Contig0005037	1	25845	MIII	12	25252
Contig0008352	1	42532	MIII	12	25252
Contig0001867	1	80444	MIII	12	25252
Contig0007815	1	42493	MIII	12	25252
Contig0005861	1	6516	MIII	12	25252
Contig0001877	1	86786	MIII	12	25252
Contig0000687	1	52066	MIII	12	25252
Contig0010798	1	27027	MIII	12	25252
Contig0005221	1	1398654	MIII	12	25252
Contig0000951	1	11768	MIII	12	25252
Contig0000526	1	18231	MIII	12	25252
Contig0001271	1	15817	MIII	12	25252
Contig0007610	1	35892	MIII	12	25252
Contig0008538	1	12141	MIII	12	25252
Contig0009467	1	37961	MIII	12	25252
Contig0009966	1	25964	MIII	12	25252
Contig0000522	1	30156	MIII	12	25252
Contig0008855	1	37530	MIII	12	25252
Contig0002075	1	6508	MIII	12	25252
Contig0007380	1	11396	MIII	12	25252
Contig0001325	1	9611	MIII	12	25252
Contig0003272	1	47450	MIII	12	25252
Contig0009420	1	47553	MIII	12	25252
