Chr	Start	End	species	size	color
tig00001760	1	29702	MV	12	25252
tig00001762	1	27323	MV	12	25252
tig00001763	1	27861	MV	12	25252
tig00001764	1	21391	MV	12	25252
tig00001765	1	21366	MV	12	25252
tig00001766	1	27409	MV	12	25252
tig00001767	1	42913	MV	12	25252
tig00001768	1	250629	MV	12	25252
tig00001769	1	47608	MV	12	25252
tig00001770	1	44153	MV	12	25252
tig00001771	1	24207	MV	12	25252
tig00001772	1	27239	MV	12	25252
tig00001773	1	23917	MV	12	25252
tig00001774	1	47083	MV	12	25252
tig00001775	1	26953	MV	12	25252
tig00001776	1	29925	MV	12	25252
tig00001777	1	28124	MV	12	25252
tig00001779	1	337105	MV	12	25252
tig00001780	1	42552	MV	12	25252
tig00001781	1	32514	MV	12	25252
tig00001782	1	28940	MV	12	25252
tig00001783	1	26960	MV	12	25252
tig00001784	1	27124	MV	12	25252
tig00001785	1	28064	MV	12	25252
tig00001786	1	19454	MV	12	25252
tig00001787	1	13460	MV	12	25252
tig00001788	1	23351	MV	12	25252
tig00001789	1	22149	MV	12	25252
tig00001790	1	28881	MV	12	25252
tig00001791	1	30577	MV	12	25252
tig00001792	1	29656	MV	12	25252
tig00001793	1	23151	MV	12	25252
tig00001794	1	20513	MV	12	25252
tig00001795	1	30395	MV	12	25252
tig00001796	1	112871	MV	12	25252
tig00001797	1	35712	MV	12	25252
tig00001798	1	10931327	MV	12	25252
tig00001799	1	36305	MV	12	25252
tig00001800	1	28130	MV	12	25252
tig00001801	1	28912	MV	12	25252
tig00001802	1	30087	MV	12	25252
tig00001803	1	41699	MV	12	25252
tig00001804	1	10234530	MV	12	25252
tig00001806	1	38588	MV	12	25252
tig00001807	1	16228	MV	12	25252
tig00001808	1	25065	MV	12	25252
tig00001809	1	22983	MV	12	25252
tig00001810	1	58412	MV	12	25252
tig00001811	1	101433	MV	12	25252
tig00001812	1	9206564	MV	12	25252
tig00001814	1	26704	MV	12	25252
tig00001815	1	33967	MV	12	25252
tig00001816	1	42407	MV	12	25252
tig00001817	1	29757	MV	12	25252
tig00001818	1	24900	MV	12	25252
tig00001819	1	26821	MV	12	25252
tig00001820	1	41659	MV	12	25252
tig00001821	1	48560	MV	12	25252
tig00001823	1	31725	MV	12	25252
tig00001824	1	28184	MV	12	25252
tig00001825	1	20983	MV	12	25252
tig00001826	1	445788	MV	12	25252
tig00001827	1	42003	MV	12	25252
tig00001828	1	43479	MV	12	25252
tig00001829	1	31060	MV	12	25252
tig00001830	1	39251	MV	12	25252
tig00001831	1	36431	MV	12	25252
tig00001832	1	20251	MV	12	25252
tig00001833	1	36663	MV	12	25252
tig00001834	1	29392	MV	12	25252
tig00001835	1	25318	MV	12	25252
tig00001836	1	38983	MV	12	25252
tig00001838	1	361114	MV	12	25252
tig00001839	1	35011	MV	12	25252
tig00001840	1	49428	MV	12	25252
tig00001841	1	34646	MV	12	25252
tig00001842	1	33358	MV	12	25252
tig00001843	1	33715	MV	12	25252
tig00001844	1	8942109	MV	12	25252
tig00001845	1	9928895	MV	12	25252
tig00001846	1	37415	MV	12	25252
tig00001847	1	35261	MV	12	25252
tig00001848	1	38927	MV	12	25252
tig00001849	1	32032	MV	12	25252
tig00001852	1	39437	MV	12	25252
tig00001853	1	38699	MV	12	25252
tig00001854	1	21533	MV	12	25252
tig00001855	1	22215	MV	12	25252
tig00001856	1	35109	MV	12	25252
tig00001857	1	49443	MV	12	25252
tig00001858	1	20408	MV	12	25252
tig00001859	1	27919	MV	12	25252
tig00001860	1	25589	MV	12	25252
tig00001862	1	37363	MV	12	25252
tig00001865	1	38486	MV	12	25252
tig00001866	1	26189	MV	12	25252
tig00001867	1	28316	MV	12	25252
tig00001868	1	32670	MV	12	25252
tig00001869	1	31525	MV	12	25252
tig00001871	1	31101	MV	12	25252
tig00001872	1	34711	MV	12	25252
tig00001873	1	26014	MV	12	25252
tig00001875	1	25753	MV	12	25252
tig00001876	1	6435309	MV	12	25252
tig00001877	1	25123	MV	12	25252
tig00001878	1	32140	MV	12	25252
tig00001879	1	29489	MV	12	25252
tig00001880	1	68605	MV	12	25252
tig00001881	1	222860	MV	12	25252
tig00001882	1	73978	MV	12	25252
tig00001883	1	26222	MV	12	25252
tig00001884	1	203747	MV	12	25252
tig00001885	1	47493	MV	12	25252
tig00001886	1	329978	MV	12	25252
tig00001887	1	9026821	MV	12	25252
tig00001888	1	34872	MV	12	25252
tig00001889	1	134938	MV	12	25252
tig00001890	1	36409	MV	12	25252
tig00001891	1	47436	MV	12	25252
tig00001893	1	34035	MV	12	25252
tig00001894	1	35857	MV	12	25252
tig00001896	1	74885	MV	12	25252
tig00001898	1	30952	MV	12	25252
tig00001899	1	591106	MV	12	25252
tig00001900	1	41529	MV	12	25252
tig00001901	1	26627	MV	12	25252
tig00001902	1	236541	MV	12	25252
tig00001903	1	39597	MV	12	25252
tig00001904	1	34124	MV	12	25252
tig00001905	1	35395	MV	12	25252
tig00001906	1	35409	MV	12	25252
tig00001907	1	22413	MV	12	25252
tig00001909	1	27549	MV	12	25252
tig00001910	1	44417	MV	12	25252
tig00001911	1	39888	MV	12	25252
tig00001912	1	27396	MV	12	25252
tig00001913	1	29762	MV	12	25252
tig00001914	1	43535	MV	12	25252
tig00001915	1	39434	MV	12	25252
tig00001916	1	181957	MV	12	25252
tig00001917	1	43669	MV	12	25252
tig00001918	1	35879	MV	12	25252
tig00001919	1	36790	MV	12	25252
tig00001920	1	89406	MV	12	25252
tig00001921	1	137293	MV	12	25252
tig00001922	1	251584	MV	12	25252
tig00001923	1	81346	MV	12	25252
tig00001924	1	39164	MV	12	25252
tig00001926	1	35807	MV	12	25252
tig00001927	1	46787	MV	12	25252
tig00001929	1	42399	MV	12	25252
tig00001930	1	30144	MV	12	25252
tig00001931	1	34477	MV	12	25252
tig00001932	1	22763	MV	12	25252
tig00001933	1	227998	MV	12	25252
tig00001935	1	37425	MV	12	25252
tig00001936	1	24835	MV	12	25252
tig00001938	1	31833	MV	12	25252
tig00001939	1	36420	MV	12	25252
tig00001940	1	28966	MV	12	25252
tig00001941	1	32655	MV	12	25252
tig00001942	1	37539	MV	12	25252
tig00001943	1	35700	MV	12	25252
tig00001944	1	87812	MV	12	25252
tig00001945	1	28985	MV	12	25252
tig00001946	1	32946	MV	12	25252
tig00001947	1	36255	MV	12	25252
tig00001949	1	264876	MV	12	25252
tig00001950	1	34237	MV	12	25252
tig00001953	1	40368	MV	12	25252
tig00001954	1	25902	MV	12	25252
tig00001955	1	29604	MV	12	25252
tig00001956	1	68627	MV	12	25252
tig00001957	1	31021	MV	12	25252
tig00001958	1	29013	MV	12	25252
tig00001960	1	33851	MV	12	25252
tig00001961	1	39196	MV	12	25252
tig00001962	1	35618	MV	12	25252
tig00001963	1	25501	MV	12	25252
tig00001964	1	30641	MV	12	25252
tig00001965	1	23348	MV	12	25252
tig00001966	1	38739	MV	12	25252
tig00001967	1	41390	MV	12	25252
tig00001968	1	31182	MV	12	25252
tig00001969	1	30663	MV	12	25252
tig00001970	1	36863	MV	12	25252
tig00001971	1	30225	MV	12	25252
tig00001972	1	29556	MV	12	25252
tig00001973	1	23264	MV	12	25252
tig00001975	1	31150	MV	12	25252
tig00001976	1	21582	MV	12	25252
tig00001977	1	34725	MV	12	25252
tig00001978	1	28151	MV	12	25252
tig00001979	1	208700	MV	12	25252
tig00001980	1	1136560	MV	12	25252
tig00001981	1	157748	MV	12	25252
tig00001982	1	157420	MV	12	25252
tig00001983	1	27268	MV	12	25252
tig00001984	1	55247	MV	12	25252
tig00001985	1	8123928	MV	12	25252
tig00001986	1	17722	MV	12	25252
tig00001987	1	33410	MV	12	25252
tig00001988	1	20769	MV	12	25252
tig00001989	1	28518	MV	12	25252
tig00001990	1	6999961	MV	12	25252
tig00001991	1	30281	MV	12	25252
tig00001992	1	27291	MV	12	25252
tig00001993	1	42389	MV	12	25252
tig00001994	1	38311	MV	12	25252
tig00001996	1	28104	MV	12	25252
tig00001997	1	7259027	MV	12	25252
tig00001998	1	36710	MV	12	25252
tig00001999	1	29851	MV	12	25252
tig00002000	1	173646	MV	12	25252
tig00002001	1	29128	MV	12	25252
tig00002002	1	29843	MV	12	25252
tig00002003	1	29738	MV	12	25252
tig00002004	1	62772	MV	12	25252
tig00002005	1	108472	MV	12	25252
tig00002006	1	38583	MV	12	25252
tig00002007	1	34957	MV	12	25252
tig00002009	1	40463	MV	12	25252
tig00002010	1	99530	MV	12	25252
tig00002011	1	30023	MV	12	25252
tig00002012	1	32585	MV	12	25252
tig00002013	1	46068	MV	12	25252
tig00002014	1	29301	MV	12	25252
tig00002015	1	24137	MV	12	25252
tig00002016	1	24387	MV	12	25252
tig00002017	1	26894	MV	12	25252
tig00002018	1	37318	MV	12	25252
tig00002019	1	28349	MV	12	25252
tig00002020	1	36382	MV	12	25252
tig00002021	1	32202	MV	12	25252
tig00002022	1	37459	MV	12	25252
tig00002023	1	20581	MV	12	25252
tig00002024	1	34643	MV	12	25252
tig00002025	1	31105	MV	12	25252
tig00002026	1	42735	MV	12	25252
tig00002028	1	31117	MV	12	25252
tig00002029	1	25042	MV	12	25252
tig00002030	1	28579	MV	12	25252
tig00002031	1	30801	MV	12	25252
tig00002032	1	22025	MV	12	25252
tig00002034	1	22003	MV	12	25252
tig00002035	1	27824	MV	12	25252
tig00002036	1	45295	MV	12	25252
tig00002037	1	40377	MV	12	25252
tig00002038	1	50209	MV	12	25252
tig00002039	1	31429	MV	12	25252
tig00002040	1	31098	MV	12	25252
tig00002041	1	40888	MV	12	25252
tig00002042	1	29904	MV	12	25252
tig00002043	1	34012	MV	12	25252
tig00002044	1	35712	MV	12	25252
tig00002046	1	33029	MV	12	25252
tig00002047	1	4479817	MV	12	25252
tig00002048	1	26317	MV	12	25252
tig00002049	1	23724	MV	12	25252
tig00002050	1	7800370	MV	12	25252
tig00002051	1	27899	MV	12	25252
tig00002052	1	32538	MV	12	25252
tig00002053	1	25846	MV	12	25252
tig00002054	1	6128491	MV	12	25252
tig00002055	1	22597	MV	12	25252
tig00002057	1	23683	MV	12	25252
tig00002058	1	26857	MV	12	25252
tig00002059	1	37171	MV	12	25252
tig00002060	1	22089	MV	12	25252
tig00002061	1	25128	MV	12	25252
tig00002062	1	27042	MV	12	25252
tig00002063	1	29501	MV	12	25252
tig00002064	1	32105	MV	12	25252
tig00002065	1	88572	MV	12	25252
tig00002066	1	106579	MV	12	25252
tig00002068	1	33842	MV	12	25252
tig00002070	1	32507	MV	12	25252
tig00002071	1	24962	MV	12	25252
tig00002072	1	24440	MV	12	25252
tig00002073	1	35651	MV	12	25252
tig00002075	1	25774	MV	12	25252
tig00002076	1	5522877	MV	12	25252
tig00002078	1	34932	MV	12	25252
tig00002079	1	39892	MV	12	25252
tig00002081	1	41669	MV	12	25252
tig00002082	1	127096	MV	12	25252
tig00002083	1	39046	MV	12	25252
tig00002084	1	33872	MV	12	25252
tig00002086	1	34755	MV	12	25252
tig00002088	1	26575	MV	12	25252
tig00002089	1	31026	MV	12	25252
tig00002090	1	32404	MV	12	25252
tig00002091	1	27776	MV	12	25252
tig00002092	1	33652	MV	12	25252
tig00002093	1	33595	MV	12	25252
tig00002094	1	41263	MV	12	25252
tig00002095	1	33586	MV	12	25252
tig00002096	1	30674	MV	12	25252
tig00002097	1	19522	MV	12	25252
tig00002098	1	90668	MV	12	25252
tig00002100	1	36048	MV	12	25252
tig00002101	1	32267	MV	12	25252
tig00002102	1	62348	MV	12	25252
tig00002103	1	22473	MV	12	25252
tig00002104	1	5855270	MV	12	25252
tig00002105	1	41632	MV	12	25252
tig00002106	1	35989	MV	12	25252
tig00002108	1	29624	MV	12	25252
tig00002110	1	33772	MV	12	25252
tig00002111	1	38803	MV	12	25252
tig00002112	1	37407	MV	12	25252
tig00002113	1	32456	MV	12	25252
tig00002114	1	37171	MV	12	25252
tig00002115	1	22893	MV	12	25252
tig00002117	1	34320	MV	12	25252
tig00002118	1	25023	MV	12	25252
tig00002119	1	24824	MV	12	25252
tig00002120	1	34329	MV	12	25252
tig00002121	1	41299	MV	12	25252
tig00002122	1	37027	MV	12	25252
tig00002123	1	18027	MV	12	25252
tig00002124	1	35897	MV	12	25252
tig00002126	1	59210	MV	12	25252
tig00002128	1	39514	MV	12	25252
tig00002129	1	35234	MV	12	25252
tig00002130	1	37911	MV	12	25252
tig00002131	1	33427	MV	12	25252
tig00002132	1	14501	MV	12	25252
tig00002133	1	32584	MV	12	25252
tig00002134	1	6469270	MV	12	25252
tig00002135	1	37251	MV	12	25252
tig00002137	1	213441	MV	12	25252
tig00002138	1	182455	MV	12	25252
tig00002139	1	842114	MV	12	25252
tig00002140	1	33830	MV	12	25252
tig00002143	1	24236	MV	12	25252
tig00002144	1	22841	MV	12	25252
tig00002145	1	28888	MV	12	25252
tig00002146	1	27117	MV	12	25252
tig00002147	1	719547	MV	12	25252
tig00002148	1	1084896	MV	12	25252
tig00002151	1	328115	MV	12	25252
tig00002152	1	24308	MV	12	25252
tig00002153	1	5073795	MV	12	25252
tig00002154	1	32875	MV	12	25252
tig00002155	1	26499	MV	12	25252
tig00002156	1	4365468	MV	12	25252
tig00002157	1	33536	MV	12	25252
tig00002158	1	34351	MV	12	25252
tig00002159	1	4674475	MV	12	25252
tig00002160	1	26538	MV	12	25252
tig00002161	1	4520491	MV	12	25252
tig00002162	1	40464	MV	12	25252
tig00002163	1	34682	MV	12	25252
tig00002164	1	32294	MV	12	25252
tig00002166	1	41844	MV	12	25252
tig00002167	1	1003585	MV	12	25252
tig00002169	1	23673	MV	12	25252
tig00002170	1	4114763	MV	12	25252
tig00002171	1	30363	MV	12	25252
tig00002172	1	4049084	MV	12	25252
tig00002173	1	32872	MV	12	25252
tig00002174	1	21212	MV	12	25252
tig00002176	1	32001	MV	12	25252
tig00002177	1	30088	MV	12	25252
tig00002179	1	33145	MV	12	25252
tig00002180	1	43045	MV	12	25252
tig00002181	1	32011	MV	12	25252
tig00002182	1	54288	MV	12	25252
tig00002183	1	488105	MV	12	25252
tig00002184	1	2349367	MV	12	25252
tig00002186	1	19734	MV	12	25252
tig00002188	1	149326	MV	12	25252
tig00002189	1	137638	MV	12	25252
tig00002190	1	3117199	MV	12	25252
tig00002191	1	24034	MV	12	25252
tig00002192	1	27662	MV	12	25252
tig00002193	1	78604	MV	12	25252
tig00002194	1	100762	MV	12	25252
tig00002195	1	39925	MV	12	25252
tig00002196	1	34110	MV	12	25252
tig00002197	1	17016	MV	12	25252
tig00002199	1	31214	MV	12	25252
tig00002200	1	32250	MV	12	25252
tig00002201	1	26053	MV	12	25252
tig00002202	1	33665	MV	12	25252
tig00002203	1	25470	MV	12	25252
tig00002204	1	3526488	MV	12	25252
tig00002205	1	35706	MV	12	25252
tig00002206	1	25320	MV	12	25252
tig00002207	1	34925	MV	12	25252
tig00002208	1	171144	MV	12	25252
tig00002210	1	27748	MV	12	25252
tig00002211	1	34630	MV	12	25252
tig00002212	1	24912	MV	12	25252
tig00002213	1	34363	MV	12	25252
tig00002214	1	23278	MV	12	25252
tig00002215	1	37387	MV	12	25252
tig00002217	1	29144	MV	12	25252
tig00002218	1	37743	MV	12	25252
tig00002219	1	30931	MV	12	25252
tig00002220	1	18820	MV	12	25252
tig00002221	1	47366	MV	12	25252
tig00002223	1	32387	MV	12	25252
tig00002225	1	31110	MV	12	25252
tig00002226	1	28434	MV	12	25252
tig00002227	1	37212	MV	12	25252
tig00002228	1	32435	MV	12	25252
tig00002229	1	28388	MV	12	25252
tig00002231	1	3003086	MV	12	25252
tig00002232	1	20896	MV	12	25252
tig00002233	1	33910	MV	12	25252
tig00002235	1	24284	MV	12	25252
tig00002236	1	32678	MV	12	25252
tig00002237	1	31600	MV	12	25252
tig00002238	1	2942526	MV	12	25252
tig00002239	1	36185	MV	12	25252
tig00002240	1	34854	MV	12	25252
tig00002242	1	55588	MV	12	25252
tig00002243	1	2960284	MV	12	25252
tig00002244	1	34772	MV	12	25252
tig00002245	1	32256	MV	12	25252
tig00002246	1	21627	MV	12	25252
tig00002247	1	128534	MV	12	25252
tig00002248	1	113250	MV	12	25252
tig00002249	1	2939194	MV	12	25252
tig00002250	1	21538	MV	12	25252
tig00002252	1	34455	MV	12	25252
tig00002253	1	18968	MV	12	25252
tig00002254	1	61416	MV	12	25252
tig00002255	1	38661	MV	12	25252
tig00002256	1	24991	MV	12	25252
tig00002257	1	41826	MV	12	25252
tig00002258	1	29927	MV	12	25252
tig00002259	1	42761	MV	12	25252
tig00002260	1	49065	MV	12	25252
tig00002261	1	154482	MV	12	25252
tig00002262	1	42139	MV	12	25252
tig00002263	1	25816	MV	12	25252
tig00002264	1	27855	MV	12	25252
tig00002265	1	84284	MV	12	25252
tig00002266	1	39225	MV	12	25252
tig00002267	1	19552	MV	12	25252
tig00002270	1	31358	MV	12	25252
tig00002271	1	35358	MV	12	25252
tig00002272	1	35797	MV	12	25252
tig00002273	1	26413	MV	12	25252
tig00002274	1	25559	MV	12	25252
tig00002276	1	23793	MV	12	25252
tig00002277	1	32111	MV	12	25252
tig00002278	1	47787	MV	12	25252
tig00002279	1	2535527	MV	12	25252
tig00002280	1	28421	MV	12	25252
tig00002281	1	40623	MV	12	25252
tig00002282	1	32291	MV	12	25252
tig00002283	1	43117	MV	12	25252
tig00002284	1	40110	MV	12	25252
tig00002286	1	40231	MV	12	25252
tig00002287	1	36913	MV	12	25252
tig00002288	1	30800	MV	12	25252
tig00002290	1	35521	MV	12	25252
tig00002291	1	37022	MV	12	25252
tig00002293	1	32773	MV	12	25252
tig00002294	1	22716	MV	12	25252
tig00002295	1	36479	MV	12	25252
tig00002297	1	34676	MV	12	25252
tig00002298	1	87038	MV	12	25252
tig00002299	1	17540	MV	12	25252
tig00002300	1	27705	MV	12	25252
tig00002301	1	2826900	MV	12	25252
tig00002302	1	27573	MV	12	25252
tig00002304	1	27544	MV	12	25252
tig00002305	1	2618589	MV	12	25252
tig00002306	1	33911	MV	12	25252
tig00002307	1	113755	MV	12	25252
tig00002309	1	25728	MV	12	25252
tig00002310	1	2312489	MV	12	25252
tig00002311	1	65573	MV	12	25252
tig00002312	1	37315	MV	12	25252
tig00002313	1	25098	MV	12	25252
tig00002314	1	30508	MV	12	25252
tig00002315	1	36148	MV	12	25252
tig00002316	1	2754704	MV	12	25252
tig00002317	1	34549	MV	12	25252
tig00002318	1	26157	MV	12	25252
tig00002319	1	26021	MV	12	25252
tig00002320	1	31842	MV	12	25252
tig00002321	1	21660	MV	12	25252
tig00002322	1	47890	MV	12	25252
tig00002323	1	922939	MV	12	25252
tig00002324	1	2065828	MV	12	25252
tig00002325	1	32250	MV	12	25252
tig00002326	1	31839	MV	12	25252
tig00002327	1	17615	MV	12	25252
tig00002328	1	2241629	MV	12	25252
tig00002329	1	24437	MV	12	25252
tig00002330	1	24386	MV	12	25252
tig00002331	1	39882	MV	12	25252
tig00002332	1	22596	MV	12	25252
tig00002333	1	36527	MV	12	25252
tig00002334	1	35094	MV	12	25252
tig00002335	1	26181	MV	12	25252
tig00002336	1	1908596	MV	12	25252
tig00002337	1	19256	MV	12	25252
tig00002338	1	32591	MV	12	25252
tig00002339	1	29730	MV	12	25252
tig00002340	1	2068576	MV	12	25252
tig00002342	1	28701	MV	12	25252
tig00002343	1	42216	MV	12	25252
tig00002344	1	29899	MV	12	25252
tig00002345	1	25939	MV	12	25252
tig00002346	1	26333	MV	12	25252
tig00002347	1	30596	MV	12	25252
tig00002348	1	43027	MV	12	25252
tig00002350	1	2096228	MV	12	25252
tig00002351	1	173059	MV	12	25252
tig00002352	1	32194	MV	12	25252
tig00002353	1	32079	MV	12	25252
tig00002354	1	22125	MV	12	25252
tig00002356	1	2009736	MV	12	25252
tig00002358	1	22058	MV	12	25252
tig00002359	1	1850907	MV	12	25252
tig00002360	1	2020502	MV	12	25252
tig00002361	1	39064	MV	12	25252
tig00002363	1	27472	MV	12	25252
tig00002364	1	1931559	MV	12	25252
tig00002365	1	1953985	MV	12	25252
tig00002366	1	22641	MV	12	25252
tig00002367	1	34728	MV	12	25252
tig00002368	1	1811451	MV	12	25252
tig00002369	1	25903	MV	12	25252
tig00002371	1	427002	MV	12	25252
tig00002372	1	146285	MV	12	25252
tig00002373	1	56861	MV	12	25252
tig00002374	1	105568	MV	12	25252
tig00002375	1	112029	MV	12	25252
tig00002377	1	1468409	MV	12	25252
tig00002378	1	20575	MV	12	25252
tig00002379	1	32044	MV	12	25252
tig00002380	1	1858770	MV	12	25252
tig00002381	1	22512	MV	12	25252
tig00002382	1	77575	MV	12	25252
tig00002383	1	33994	MV	12	25252
tig00002384	1	54268	MV	12	25252
tig00002385	1	32201	MV	12	25252
tig00002387	1	48014	MV	12	25252
tig00002388	1	37111	MV	12	25252
tig00002389	1	37109	MV	12	25252
tig00002390	1	128618	MV	12	25252
tig00002391	1	1490827	MV	12	25252
tig00002392	1	31433	MV	12	25252
tig00002393	1	24880	MV	12	25252
tig00002394	1	50028	MV	12	25252
tig00002395	1	1678904	MV	12	25252
tig00002396	1	181748	MV	12	25252
tig00002399	1	42591	MV	12	25252
tig00002400	1	1192591	MV	12	25252
tig00002402	1	33188	MV	12	25252
tig00002403	1	505206	MV	12	25252
tig00002404	1	1289531	MV	12	25252
tig00002405	1	22059	MV	12	25252
tig00002406	1	38941	MV	12	25252
tig00002407	1	43726	MV	12	25252
tig00002408	1	1408233	MV	12	25252
tig00002409	1	24569	MV	12	25252
tig00002410	1	78943	MV	12	25252
tig00002411	1	27109	MV	12	25252
tig00002412	1	1573208	MV	12	25252
tig00002413	1	528047	MV	12	25252
tig00002414	1	22844	MV	12	25252
tig00002415	1	1180555	MV	12	25252
tig00002416	1	21953	MV	12	25252
tig00002417	1	1343784	MV	12	25252
tig00002418	1	25806	MV	12	25252
tig00002419	1	32375	MV	12	25252
tig00002420	1	1166500	MV	12	25252
tig00002421	1	282421	MV	12	25252
tig00002422	1	52628	MV	12	25252
tig00002424	1	1037494	MV	12	25252
tig00002425	1	30771	MV	12	25252
tig00002426	1	36246	MV	12	25252
tig00002427	1	188792	MV	12	25252
tig00002428	1	87802	MV	12	25252
tig00002429	1	921893	MV	12	25252
tig00002431	1	34601	MV	12	25252
tig00002432	1	44873	MV	12	25252
tig00002435	1	30622	MV	12	25252
tig00002436	1	74648	MV	12	25252
tig00002438	1	34402	MV	12	25252
tig00002440	1	42479	MV	12	25252
tig00002442	1	35078	MV	12	25252
tig00002443	1	966079	MV	12	25252
tig00002444	1	38025	MV	12	25252
tig00002445	1	29925	MV	12	25252
tig00002446	1	308738	MV	12	25252
tig00002447	1	53625	MV	12	25252
tig00002448	1	33376	MV	12	25252
tig00002449	1	37386	MV	12	25252
tig00002452	1	1179984	MV	12	25252
tig00002453	1	1194400	MV	12	25252
tig00002454	1	1060650	MV	12	25252
tig00002455	1	42434	MV	12	25252
tig00002457	1	26227	MV	12	25252
tig00002458	1	719572	MV	12	25252
tig00002459	1	37493	MV	12	25252
tig00002461	1	25205	MV	12	25252
tig00002462	1	967979	MV	12	25252
tig00002463	1	793100	MV	12	25252
tig00002464	1	30128	MV	12	25252
tig00002465	1	611722	MV	12	25252
tig00002467	1	40071	MV	12	25252
tig00002468	1	33448	MV	12	25252
tig00002469	1	21783	MV	12	25252
tig00002471	1	31688	MV	12	25252
tig00002472	1	53157	MV	12	25252
tig00002473	1	627373	MV	12	25252
tig00002474	1	20517	MV	12	25252
tig00002475	1	19347	MV	12	25252
tig00002476	1	32442	MV	12	25252
tig00002477	1	944736	MV	12	25252
tig00002478	1	21640	MV	12	25252
tig00002479	1	33395	MV	12	25252
tig00002480	1	649118	MV	12	25252
tig00002481	1	31962	MV	12	25252
tig00002482	1	21588	MV	12	25252
tig00002484	1	34390	MV	12	25252
tig00002485	1	24877	MV	12	25252
tig00002486	1	479509	MV	12	25252
tig00002487	1	636361	MV	12	25252
tig00002488	1	34965	MV	12	25252
tig00002489	1	22547	MV	12	25252
tig00002490	1	647168	MV	12	25252
tig00002491	1	862633	MV	12	25252
tig00002492	1	34164	MV	12	25252
tig00002494	1	29553	MV	12	25252
tig00002495	1	629539	MV	12	25252
tig00002496	1	30864	MV	12	25252
tig00002497	1	25216	MV	12	25252
tig00002500	1	41828	MV	12	25252
tig00002501	1	35502	MV	12	25252
tig00002502	1	27497	MV	12	25252
tig00002503	1	710943	MV	12	25252
tig00002504	1	683868	MV	12	25252
tig00002505	1	40267	MV	12	25252
tig00002507	1	733442	MV	12	25252
tig00002508	1	736467	MV	12	25252
tig00002509	1	147680	MV	12	25252
tig00002510	1	193899	MV	12	25252
tig00002512	1	57975	MV	12	25252
tig00002513	1	33114	MV	12	25252
tig00002514	1	329140	MV	12	25252
tig00002515	1	25264	MV	12	25252
tig00002516	1	512410	MV	12	25252
tig00002518	1	37430	MV	12	25252
tig00002519	1	542206	MV	12	25252
tig00002521	1	562268	MV	12	25252
tig00002523	1	518558	MV	12	25252
tig00002525	1	37241	MV	12	25252
tig00002527	1	37123	MV	12	25252
tig00002528	1	37271	MV	12	25252
tig00002529	1	600091	MV	12	25252
tig00002530	1	438643	MV	12	25252
tig00002531	1	45584	MV	12	25252
tig00002532	1	453522	MV	12	25252
tig00002534	1	30399	MV	12	25252
tig00002535	1	51727	MV	12	25252
tig00002537	1	517541	MV	12	25252
tig00002539	1	32480	MV	12	25252
tig00002541	1	524453	MV	12	25252
tig00002542	1	19546	MV	12	25252
tig00002543	1	503328	MV	12	25252
tig00002544	1	489428	MV	12	25252
tig00002546	1	362159	MV	12	25252
tig00002547	1	460800	MV	12	25252
tig00002549	1	441749	MV	12	25252
tig00002550	1	466182	MV	12	25252
tig00002551	1	453824	MV	12	25252
tig00002552	1	410473	MV	12	25252
tig00002553	1	209600	MV	12	25252
tig00002554	1	388431	MV	12	25252
tig00002555	1	492011	MV	12	25252
tig00002556	1	21672	MV	12	25252
tig00002557	1	25611	MV	12	25252
tig00002558	1	21620	MV	12	25252
tig00002559	1	440130	MV	12	25252
tig00002560	1	388814	MV	12	25252
tig00002561	1	470182	MV	12	25252
tig00002562	1	29692	MV	12	25252
tig00002563	1	447377	MV	12	25252
tig00002566	1	55331	MV	12	25252
tig00002567	1	359685	MV	12	25252
tig00002568	1	389521	MV	12	25252
tig00002570	1	34870	MV	12	25252
tig00002571	1	368940	MV	12	25252
tig00002572	1	361955	MV	12	25252
tig00002573	1	361366	MV	12	25252
tig00002574	1	32340	MV	12	25252
tig00002575	1	408780	MV	12	25252
tig00002576	1	338073	MV	12	25252
tig00002577	1	18633	MV	12	25252
tig00002578	1	384094	MV	12	25252
tig00002579	1	372500	MV	12	25252
tig00002580	1	252967	MV	12	25252
tig00002581	1	28129	MV	12	25252
tig00002582	1	352388	MV	12	25252
tig00002583	1	163952	MV	12	25252
tig00002584	1	251340	MV	12	25252
tig00002585	1	294414	MV	12	25252
tig00002586	1	397087	MV	12	25252
tig00002587	1	63901	MV	12	25252
tig00002588	1	348107	MV	12	25252
tig00002589	1	224118	MV	12	25252
tig00002590	1	343162	MV	12	25252
tig00002591	1	281284	MV	12	25252
tig00002592	1	350516	MV	12	25252
tig00002593	1	159130	MV	12	25252
tig00002594	1	34562	MV	12	25252
tig00002595	1	29409	MV	12	25252
tig00002596	1	270983	MV	12	25252
tig00002597	1	279078	MV	12	25252
tig00002598	1	263595	MV	12	25252
tig00002599	1	281587	MV	12	25252
tig00002600	1	351053	MV	12	25252
tig00002601	1	319801	MV	12	25252
tig00002602	1	322713	MV	12	25252
tig00002603	1	287660	MV	12	25252
tig00002605	1	277371	MV	12	25252
tig00002606	1	266310	MV	12	25252
tig00002607	1	297430	MV	12	25252
tig00002608	1	336280	MV	12	25252
tig00002609	1	293530	MV	12	25252
tig00002612	1	268995	MV	12	25252
