Chr	Start	End	species	size	color
AQPM01044519	1	1695	aabys	12	25252
AQPM01044520	1	1727	aabys	12	25252
AQPM01044521	1	1727	aabys	12	25252
AQPM01044522	1	1727	aabys	12	25252
AQPM01044523	1	1727	aabys	12	25252
AQPM01044524	1	1665	aabys	12	25252
AQPM01044525	1	1669	aabys	12	25252
AQPM01044526	1	1687	aabys	12	25252
AQPM01044527	1	1665	aabys	12	25252
AQPM01044528	1	3366	aabys	12	25252
AQPM01044529	1	1638	aabys	12	25252
AQPM01044530	1	1724	aabys	12	25252
AQPM01044531	1	1723	aabys	12	25252
AQPM01044532	1	1723	aabys	12	25252
AQPM01044533	1	1723	aabys	12	25252
AQPM01044534	1	1666	aabys	12	25252
AQPM01044535	1	1664	aabys	12	25252
AQPM01044536	1	1723	aabys	12	25252
AQPM01044537	1	1731	aabys	12	25252
AQPM01044538	1	1666	aabys	12	25252
AQPM01044539	1	1722	aabys	12	25252
AQPM01044540	1	1693	aabys	12	25252
AQPM01044541	1	1676	aabys	12	25252
AQPM01044542	1	1721	aabys	12	25252
AQPM01044543	1	1721	aabys	12	25252
AQPM01044544	1	1664	aabys	12	25252
AQPM01044545	1	2908	aabys	12	25252
AQPM01044546	1	1602	aabys	12	25252
AQPM01044547	1	1719	aabys	12	25252
AQPM01044548	1	1719	aabys	12	25252
AQPM01044549	1	1661	aabys	12	25252
AQPM01044550	1	1719	aabys	12	25252
AQPM01044551	1	1592	aabys	12	25252
AQPM01044552	1	1718	aabys	12	25252
AQPM01044553	1	1662	aabys	12	25252
AQPM01044554	1	1659	aabys	12	25252
AQPM01044555	1	1718	aabys	12	25252
AQPM01044556	1	1717	aabys	12	25252
AQPM01044557	1	1717	aabys	12	25252
AQPM01044558	1	1716	aabys	12	25252
AQPM01044559	1	1728	aabys	12	25252
AQPM01044560	1	1658	aabys	12	25252
AQPM01044561	1	1714	aabys	12	25252
AQPM01044562	1	1716	aabys	12	25252
AQPM01044563	1	1715	aabys	12	25252
AQPM01044564	1	1629	aabys	12	25252
AQPM01044565	1	1631	aabys	12	25252
AQPM01044566	1	1715	aabys	12	25252
AQPM01044567	1	1663	aabys	12	25252
AQPM01044568	1	1661	aabys	12	25252
AQPM01044569	1	1657	aabys	12	25252
AQPM01044570	1	1684	aabys	12	25252
AQPM01044571	1	1714	aabys	12	25252
AQPM01044572	1	1679	aabys	12	25252
AQPM01044573	1	1684	aabys	12	25252
AQPM01044574	1	1714	aabys	12	25252
AQPM01044575	1	1714	aabys	12	25252
AQPM01044576	1	1714	aabys	12	25252
AQPM01044577	1	1713	aabys	12	25252
AQPM01044578	1	1709	aabys	12	25252
AQPM01044579	1	1712	aabys	12	25252
AQPM01044580	1	1652	aabys	12	25252
AQPM01044581	1	1635	aabys	12	25252
AQPM01044582	1	1643	aabys	12	25252
AQPM01044583	1	1712	aabys	12	25252
AQPM01044584	1	1664	aabys	12	25252
AQPM01044585	1	1711	aabys	12	25252
AQPM01044586	1	1653	aabys	12	25252
AQPM01044587	1	1709	aabys	12	25252
AQPM01044588	1	1684	aabys	12	25252
AQPM01044589	1	1635	aabys	12	25252
AQPM01044590	1	1690	aabys	12	25252
AQPM01044591	1	1709	aabys	12	25252
AQPM01044592	1	1613	aabys	12	25252
AQPM01044593	1	1708	aabys	12	25252
AQPM01044594	1	1708	aabys	12	25252
AQPM01044595	1	1695	aabys	12	25252
AQPM01044596	1	1583	aabys	12	25252
AQPM01044597	1	1707	aabys	12	25252
AQPM01044598	1	1707	aabys	12	25252
AQPM01044599	1	1666	aabys	12	25252
AQPM01044600	1	3382	aabys	12	25252
AQPM01044601	1	1666	aabys	12	25252
AQPM01044602	1	1613	aabys	12	25252
AQPM01044603	1	1706	aabys	12	25252
AQPM01044604	1	1656	aabys	12	25252
AQPM01044605	1	1705	aabys	12	25252
AQPM01044606	1	1705	aabys	12	25252
AQPM01044607	1	1703	aabys	12	25252
AQPM01044608	1	1649	aabys	12	25252
AQPM01044609	1	1658	aabys	12	25252
AQPM01044610	1	1684	aabys	12	25252
AQPM01044611	1	1669	aabys	12	25252
AQPM01044612	1	1704	aabys	12	25252
AQPM01044613	1	1704	aabys	12	25252
AQPM01044614	1	1646	aabys	12	25252
AQPM01044615	1	1704	aabys	12	25252
AQPM01044616	1	1703	aabys	12	25252
AQPM01044617	1	1703	aabys	12	25252
AQPM01044618	1	1643	aabys	12	25252
AQPM01044619	1	1660	aabys	12	25252
AQPM01044620	1	1643	aabys	12	25252
AQPM01044621	1	1640	aabys	12	25252
AQPM01044622	1	1649	aabys	12	25252
AQPM01044623	1	1701	aabys	12	25252
AQPM01044624	1	1641	aabys	12	25252
AQPM01044625	1	1639	aabys	12	25252
AQPM01044626	1	1645	aabys	12	25252
AQPM01044627	1	1699	aabys	12	25252
AQPM01044628	1	1646	aabys	12	25252
AQPM01044629	1	1698	aabys	12	25252
AQPM01044630	1	1698	aabys	12	25252
AQPM01044631	1	1639	aabys	12	25252
AQPM01044632	1	1635	aabys	12	25252
AQPM01044633	1	1597	aabys	12	25252
AQPM01044634	1	1698	aabys	12	25252
AQPM01044635	1	1642	aabys	12	25252
AQPM01044636	1	1697	aabys	12	25252
AQPM01044637	1	1638	aabys	12	25252
AQPM01044638	1	1698	aabys	12	25252
AQPM01044639	1	1685	aabys	12	25252
AQPM01044640	1	1697	aabys	12	25252
AQPM01044641	1	1639	aabys	12	25252
AQPM01044642	1	1697	aabys	12	25252
AQPM01044643	1	1656	aabys	12	25252
AQPM01044644	1	1637	aabys	12	25252
AQPM01044645	1	1696	aabys	12	25252
AQPM01044646	1	1658	aabys	12	25252
AQPM01044647	1	1695	aabys	12	25252
AQPM01044648	1	1695	aabys	12	25252
AQPM01044649	1	1672	aabys	12	25252
AQPM01044650	1	1634	aabys	12	25252
AQPM01044651	1	1637	aabys	12	25252
AQPM01044652	1	1596	aabys	12	25252
AQPM01044653	1	1657	aabys	12	25252
AQPM01044654	1	1692	aabys	12	25252
AQPM01044655	1	3161	aabys	12	25252
AQPM01044656	1	1692	aabys	12	25252
AQPM01044657	1	1659	aabys	12	25252
AQPM01044658	1	1672	aabys	12	25252
AQPM01044659	1	1686	aabys	12	25252
AQPM01044660	1	1691	aabys	12	25252
AQPM01044661	1	1631	aabys	12	25252
AQPM01044662	1	1611	aabys	12	25252
AQPM01044663	1	1675	aabys	12	25252
AQPM01044664	1	1691	aabys	12	25252
AQPM01044665	1	1633	aabys	12	25252
AQPM01044666	1	1640	aabys	12	25252
AQPM01044667	1	1577	aabys	12	25252
AQPM01044668	1	1633	aabys	12	25252
AQPM01044669	1	1636	aabys	12	25252
AQPM01044670	1	1637	aabys	12	25252
AQPM01044671	1	3089	aabys	12	25252
AQPM01044672	1	1689	aabys	12	25252
AQPM01044673	1	1649	aabys	12	25252
AQPM01044674	1	1627	aabys	12	25252
AQPM01044675	1	1689	aabys	12	25252
AQPM01044676	1	1646	aabys	12	25252
AQPM01044677	1	1650	aabys	12	25252
AQPM01044678	1	1687	aabys	12	25252
AQPM01044679	1	1628	aabys	12	25252
AQPM01044680	1	1632	aabys	12	25252
AQPM01044681	1	1691	aabys	12	25252
AQPM01044682	1	1686	aabys	12	25252
AQPM01044683	1	1686	aabys	12	25252
AQPM01044684	1	1678	aabys	12	25252
AQPM01044685	1	1680	aabys	12	25252
AQPM01044686	1	1686	aabys	12	25252
AQPM01044687	1	1686	aabys	12	25252
AQPM01044688	1	1686	aabys	12	25252
AQPM01044689	1	1641	aabys	12	25252
AQPM01044690	1	1634	aabys	12	25252
AQPM01044691	1	1685	aabys	12	25252
AQPM01044692	1	1685	aabys	12	25252
AQPM01044693	1	1685	aabys	12	25252
AQPM01044694	1	1684	aabys	12	25252
AQPM01044695	1	1683	aabys	12	25252
AQPM01044696	1	1684	aabys	12	25252
AQPM01044697	1	1681	aabys	12	25252
AQPM01044698	1	1666	aabys	12	25252
AQPM01044699	1	1683	aabys	12	25252
AQPM01044700	1	1683	aabys	12	25252
AQPM01044701	1	1653	aabys	12	25252
AQPM01044702	1	1691	aabys	12	25252
AQPM01044703	1	3007	aabys	12	25252
AQPM01044704	1	1658	aabys	12	25252
AQPM01044705	1	1636	aabys	12	25252
AQPM01044706	1	1623	aabys	12	25252
AQPM01044707	1	1584	aabys	12	25252
AQPM01044708	1	1681	aabys	12	25252
AQPM01044709	1	1621	aabys	12	25252
AQPM01044710	1	1681	aabys	12	25252
AQPM01044711	1	1681	aabys	12	25252
AQPM01044712	1	1620	aabys	12	25252
AQPM01044713	1	1638	aabys	12	25252
AQPM01044714	1	1674	aabys	12	25252
AQPM01044715	1	1680	aabys	12	25252
AQPM01044716	1	1679	aabys	12	25252
AQPM01044717	1	1625	aabys	12	25252
AQPM01044718	1	1589	aabys	12	25252
AQPM01044719	1	1679	aabys	12	25252
AQPM01044720	1	1679	aabys	12	25252
AQPM01044721	1	1678	aabys	12	25252
AQPM01044722	1	1648	aabys	12	25252
AQPM01044723	1	1677	aabys	12	25252
AQPM01044724	1	1617	aabys	12	25252
AQPM01044725	1	1618	aabys	12	25252
AQPM01044726	1	1677	aabys	12	25252
AQPM01044727	1	1637	aabys	12	25252
AQPM01044728	1	1676	aabys	12	25252
AQPM01044729	1	1595	aabys	12	25252
AQPM01044730	1	1676	aabys	12	25252
AQPM01044731	1	1676	aabys	12	25252
AQPM01044732	1	1675	aabys	12	25252
AQPM01044733	1	1675	aabys	12	25252
AQPM01044734	1	1629	aabys	12	25252
AQPM01044735	1	1675	aabys	12	25252
AQPM01044736	1	1675	aabys	12	25252
AQPM01044737	1	1674	aabys	12	25252
AQPM01044738	1	1670	aabys	12	25252
AQPM01044739	1	1674	aabys	12	25252
AQPM01044740	1	1673	aabys	12	25252
AQPM01044741	1	1624	aabys	12	25252
AQPM01044742	1	1671	aabys	12	25252
AQPM01044743	1	1671	aabys	12	25252
AQPM01044744	1	1671	aabys	12	25252
AQPM01044745	1	3400	aabys	12	25252
AQPM01044746	1	1642	aabys	12	25252
AQPM01044747	1	1670	aabys	12	25252
AQPM01044748	1	1669	aabys	12	25252
AQPM01044749	1	1611	aabys	12	25252
AQPM01044750	1	1659	aabys	12	25252
AQPM01044751	1	1617	aabys	12	25252
AQPM01044752	1	1669	aabys	12	25252
AQPM01044753	1	1597	aabys	12	25252
AQPM01044754	1	1653	aabys	12	25252
AQPM01044755	1	1668	aabys	12	25252
AQPM01044756	1	1657	aabys	12	25252
AQPM01044757	1	1617	aabys	12	25252
AQPM01044758	1	1667	aabys	12	25252
AQPM01044759	1	1549	aabys	12	25252
AQPM01044760	1	1667	aabys	12	25252
AQPM01044761	1	1637	aabys	12	25252
AQPM01044762	1	1629	aabys	12	25252
AQPM01044763	1	1630	aabys	12	25252
AQPM01044764	1	1666	aabys	12	25252
AQPM01044765	1	1666	aabys	12	25252
AQPM01044766	1	1665	aabys	12	25252
AQPM01044767	1	1620	aabys	12	25252
AQPM01044768	1	3066	aabys	12	25252
AQPM01044769	1	1608	aabys	12	25252
AQPM01044770	1	1662	aabys	12	25252
AQPM01044771	1	1603	aabys	12	25252
AQPM01044772	1	1664	aabys	12	25252
AQPM01044773	1	1603	aabys	12	25252
AQPM01044774	1	1660	aabys	12	25252
AQPM01044775	1	1576	aabys	12	25252
AQPM01044776	1	1610	aabys	12	25252
AQPM01044777	1	1572	aabys	12	25252
AQPM01044778	1	1663	aabys	12	25252
AQPM01044779	1	1663	aabys	12	25252
AQPM01044780	1	1614	aabys	12	25252
AQPM01044781	1	1663	aabys	12	25252
AQPM01044782	1	1638	aabys	12	25252
AQPM01044783	1	1604	aabys	12	25252
AQPM01044784	1	1662	aabys	12	25252
AQPM01044785	1	1662	aabys	12	25252
AQPM01044786	1	1601	aabys	12	25252
AQPM01044787	1	1557	aabys	12	25252
AQPM01044788	1	1634	aabys	12	25252
AQPM01044789	1	1578	aabys	12	25252
AQPM01044790	1	1660	aabys	12	25252
AQPM01044791	1	1604	aabys	12	25252
AQPM01044792	1	1660	aabys	12	25252
AQPM01044793	1	1554	aabys	12	25252
AQPM01044794	1	1601	aabys	12	25252
AQPM01044795	1	1660	aabys	12	25252
AQPM01044796	1	1660	aabys	12	25252
AQPM01044797	1	1660	aabys	12	25252
AQPM01044798	1	1660	aabys	12	25252
AQPM01044799	1	1624	aabys	12	25252
AQPM01044800	1	1599	aabys	12	25252
AQPM01044801	1	1659	aabys	12	25252
AQPM01044802	1	1659	aabys	12	25252
AQPM01044803	1	1650	aabys	12	25252
AQPM01044804	1	1601	aabys	12	25252
AQPM01044805	1	1658	aabys	12	25252
AQPM01044806	1	1658	aabys	12	25252
AQPM01044807	1	1600	aabys	12	25252
AQPM01044808	1	1544	aabys	12	25252
AQPM01044809	1	1656	aabys	12	25252
AQPM01044810	1	1623	aabys	12	25252
AQPM01044811	1	1656	aabys	12	25252
AQPM01044812	1	1637	aabys	12	25252
AQPM01044813	1	1536	aabys	12	25252
AQPM01044814	1	1607	aabys	12	25252
AQPM01044815	1	1655	aabys	12	25252
AQPM01044816	1	1623	aabys	12	25252
AQPM01044817	1	1539	aabys	12	25252
AQPM01044818	1	1655	aabys	12	25252
AQPM01044819	1	1655	aabys	12	25252
AQPM01044820	1	1655	aabys	12	25252
AQPM01044821	1	1620	aabys	12	25252
AQPM01044822	1	1632	aabys	12	25252
AQPM01044823	1	1608	aabys	12	25252
AQPM01044824	1	1654	aabys	12	25252
AQPM01044825	1	1654	aabys	12	25252
AQPM01044826	1	1596	aabys	12	25252
AQPM01044827	1	1640	aabys	12	25252
AQPM01044828	1	1642	aabys	12	25252
AQPM01044829	1	1653	aabys	12	25252
AQPM01044830	1	1652	aabys	12	25252
AQPM01044831	1	1652	aabys	12	25252
AQPM01044832	1	1652	aabys	12	25252
AQPM01044833	1	1637	aabys	12	25252
AQPM01044834	1	1607	aabys	12	25252
AQPM01044835	1	1590	aabys	12	25252
AQPM01044836	1	1651	aabys	12	25252
AQPM01044837	1	1651	aabys	12	25252
AQPM01044838	1	1592	aabys	12	25252
AQPM01044839	1	1650	aabys	12	25252
AQPM01044840	1	1614	aabys	12	25252
AQPM01044841	1	1650	aabys	12	25252
AQPM01044842	1	1631	aabys	12	25252
AQPM01044843	1	1643	aabys	12	25252
AQPM01044844	1	1632	aabys	12	25252
AQPM01044845	1	1602	aabys	12	25252
AQPM01044846	1	1600	aabys	12	25252
AQPM01044847	1	1593	aabys	12	25252
AQPM01044848	1	1587	aabys	12	25252
AQPM01044849	1	1588	aabys	12	25252
AQPM01044850	1	1648	aabys	12	25252
AQPM01044851	1	1648	aabys	12	25252
AQPM01044852	1	1647	aabys	12	25252
AQPM01044853	1	1592	aabys	12	25252
AQPM01044854	1	1646	aabys	12	25252
AQPM01044855	1	1619	aabys	12	25252
AQPM01044856	1	1646	aabys	12	25252
AQPM01044857	1	1588	aabys	12	25252
AQPM01044858	1	1611	aabys	12	25252
AQPM01044859	1	1646	aabys	12	25252
AQPM01044860	1	1596	aabys	12	25252
AQPM01044861	1	1645	aabys	12	25252
AQPM01044862	1	1645	aabys	12	25252
AQPM01044863	1	3531	aabys	12	25252
AQPM01044864	1	1644	aabys	12	25252
AQPM01044865	1	1644	aabys	12	25252
AQPM01044866	1	1613	aabys	12	25252
AQPM01044867	1	1593	aabys	12	25252
AQPM01044868	1	1619	aabys	12	25252
AQPM01044869	1	1627	aabys	12	25252
AQPM01044870	1	1582	aabys	12	25252
AQPM01044871	1	1611	aabys	12	25252
AQPM01044872	1	1643	aabys	12	25252
AQPM01044873	1	1582	aabys	12	25252
AQPM01044874	1	1642	aabys	12	25252
AQPM01044875	1	1592	aabys	12	25252
AQPM01044876	1	1641	aabys	12	25252
AQPM01044877	1	1585	aabys	12	25252
AQPM01044878	1	1608	aabys	12	25252
AQPM01044879	1	1606	aabys	12	25252
AQPM01044880	1	1581	aabys	12	25252
AQPM01044881	1	1625	aabys	12	25252
AQPM01044882	1	1639	aabys	12	25252
AQPM01044883	1	1582	aabys	12	25252
AQPM01044884	1	3259	aabys	12	25252
AQPM01044885	1	1639	aabys	12	25252
AQPM01044886	1	1579	aabys	12	25252
AQPM01044887	1	3173	aabys	12	25252
AQPM01044888	1	1638	aabys	12	25252
AQPM01044889	1	1638	aabys	12	25252
AQPM01044890	1	1598	aabys	12	25252
AQPM01044891	1	1577	aabys	12	25252
AQPM01044892	1	1623	aabys	12	25252
AQPM01044893	1	1638	aabys	12	25252
AQPM01044894	1	1637	aabys	12	25252
AQPM01044895	1	1637	aabys	12	25252
AQPM01044896	1	1637	aabys	12	25252
AQPM01044897	1	1637	aabys	12	25252
AQPM01044898	1	1576	aabys	12	25252
AQPM01044899	1	1637	aabys	12	25252
AQPM01044900	1	1635	aabys	12	25252
AQPM01044901	1	1636	aabys	12	25252
AQPM01044902	1	1636	aabys	12	25252
AQPM01044903	1	1630	aabys	12	25252
AQPM01044904	1	1575	aabys	12	25252
AQPM01044905	1	1636	aabys	12	25252
AQPM01044906	1	1622	aabys	12	25252
AQPM01044907	1	1635	aabys	12	25252
AQPM01044908	1	1612	aabys	12	25252
AQPM01044909	1	1579	aabys	12	25252
AQPM01044910	1	1607	aabys	12	25252
AQPM01044911	1	1574	aabys	12	25252
AQPM01044912	1	1573	aabys	12	25252
AQPM01044913	1	1574	aabys	12	25252
AQPM01044914	1	1601	aabys	12	25252
AQPM01044915	1	1633	aabys	12	25252
AQPM01044916	1	1581	aabys	12	25252
AQPM01044917	1	1632	aabys	12	25252
AQPM01044918	1	1578	aabys	12	25252
AQPM01044919	1	1632	aabys	12	25252
AQPM01044920	1	1632	aabys	12	25252
AQPM01044921	1	1631	aabys	12	25252
AQPM01044922	1	1631	aabys	12	25252
AQPM01044923	1	1571	aabys	12	25252
AQPM01044924	1	1572	aabys	12	25252
AQPM01044925	1	1631	aabys	12	25252
AQPM01044926	1	3250	aabys	12	25252
AQPM01044927	1	1630	aabys	12	25252
AQPM01044928	1	1630	aabys	12	25252
AQPM01044929	1	1630	aabys	12	25252
AQPM01044930	1	1630	aabys	12	25252
AQPM01044931	1	1630	aabys	12	25252
AQPM01044932	1	1630	aabys	12	25252
AQPM01044933	1	1630	aabys	12	25252
AQPM01044934	1	1630	aabys	12	25252
AQPM01044935	1	1571	aabys	12	25252
AQPM01044936	1	1602	aabys	12	25252
AQPM01044937	1	1629	aabys	12	25252
AQPM01044938	1	1629	aabys	12	25252
AQPM01044939	1	1528	aabys	12	25252
AQPM01044940	1	1629	aabys	12	25252
AQPM01044941	1	1634	aabys	12	25252
AQPM01044942	1	1628	aabys	12	25252
AQPM01044943	1	1628	aabys	12	25252
AQPM01044944	1	1628	aabys	12	25252
AQPM01044945	1	1532	aabys	12	25252
AQPM01044946	1	1626	aabys	12	25252
AQPM01044947	1	1568	aabys	12	25252
AQPM01044948	1	3118	aabys	12	25252
AQPM01044949	1	1568	aabys	12	25252
AQPM01044950	1	1600	aabys	12	25252
AQPM01044951	1	1627	aabys	12	25252
AQPM01044952	1	1589	aabys	12	25252
AQPM01044953	1	1626	aabys	12	25252
AQPM01044954	1	1626	aabys	12	25252
AQPM01044955	1	1625	aabys	12	25252
AQPM01044956	1	1565	aabys	12	25252
AQPM01044957	1	1572	aabys	12	25252
AQPM01044958	1	1523	aabys	12	25252
AQPM01044959	1	1564	aabys	12	25252
AQPM01044960	1	1606	aabys	12	25252
AQPM01044961	1	1583	aabys	12	25252
AQPM01044962	1	1632	aabys	12	25252
AQPM01044963	1	1624	aabys	12	25252
AQPM01044964	1	1564	aabys	12	25252
AQPM01044965	1	1567	aabys	12	25252
AQPM01044966	1	1570	aabys	12	25252
AQPM01044967	1	1624	aabys	12	25252
AQPM01044968	1	1536	aabys	12	25252
AQPM01044969	1	1623	aabys	12	25252
AQPM01044970	1	1623	aabys	12	25252
AQPM01044971	1	1571	aabys	12	25252
AQPM01044972	1	1528	aabys	12	25252
AQPM01044973	1	1567	aabys	12	25252
AQPM01044974	1	1622	aabys	12	25252
AQPM01044975	1	1589	aabys	12	25252
AQPM01044976	1	1540	aabys	12	25252
AQPM01044977	1	1621	aabys	12	25252
AQPM01044978	1	1621	aabys	12	25252
AQPM01044979	1	1621	aabys	12	25252
AQPM01044980	1	1562	aabys	12	25252
AQPM01044981	1	1574	aabys	12	25252
AQPM01044982	1	1560	aabys	12	25252
AQPM01044983	1	1565	aabys	12	25252
AQPM01044984	1	1620	aabys	12	25252
AQPM01044985	1	1620	aabys	12	25252
AQPM01044986	1	1620	aabys	12	25252
AQPM01044987	1	1574	aabys	12	25252
AQPM01044988	1	1619	aabys	12	25252
AQPM01044989	1	1539	aabys	12	25252
AQPM01044990	1	1619	aabys	12	25252
AQPM01044991	1	1618	aabys	12	25252
AQPM01044992	1	1560	aabys	12	25252
AQPM01044993	1	1618	aabys	12	25252
AQPM01044994	1	1572	aabys	12	25252
AQPM01044995	1	1618	aabys	12	25252
AQPM01044996	1	1618	aabys	12	25252
AQPM01044997	1	1618	aabys	12	25252
AQPM01044998	1	1617	aabys	12	25252
AQPM01044999	1	1617	aabys	12	25252
AQPM01045000	1	1559	aabys	12	25252
AQPM01045001	1	1617	aabys	12	25252
AQPM01045002	1	1613	aabys	12	25252
AQPM01045003	1	1539	aabys	12	25252
AQPM01045004	1	1616	aabys	12	25252
AQPM01045005	1	1558	aabys	12	25252
AQPM01045006	1	1609	aabys	12	25252
AQPM01045007	1	1616	aabys	12	25252
AQPM01045008	1	1559	aabys	12	25252
AQPM01045009	1	1557	aabys	12	25252
AQPM01045010	1	1611	aabys	12	25252
AQPM01045011	1	1615	aabys	12	25252
AQPM01045012	1	1615	aabys	12	25252
AQPM01045013	1	1565	aabys	12	25252
AQPM01045014	1	1568	aabys	12	25252
AQPM01045015	1	1534	aabys	12	25252
AQPM01045016	1	1614	aabys	12	25252
AQPM01045017	1	1611	aabys	12	25252
AQPM01045018	1	1614	aabys	12	25252
AQPM01045019	1	1614	aabys	12	25252
AQPM01045020	1	1614	aabys	12	25252
AQPM01045021	1	1614	aabys	12	25252
AQPM01045022	1	1516	aabys	12	25252
AQPM01045023	1	1611	aabys	12	25252
AQPM01045024	1	1613	aabys	12	25252
AQPM01045025	1	1601	aabys	12	25252
AQPM01045026	1	1601	aabys	12	25252
AQPM01045027	1	1541	aabys	12	25252
AQPM01045028	1	1612	aabys	12	25252
AQPM01045029	1	1523	aabys	12	25252
AQPM01045030	1	1582	aabys	12	25252
AQPM01045031	1	1611	aabys	12	25252
AQPM01045032	1	1610	aabys	12	25252
AQPM01045033	1	1610	aabys	12	25252
AQPM01045034	1	1550	aabys	12	25252
AQPM01045035	1	1609	aabys	12	25252
AQPM01045036	1	1609	aabys	12	25252
AQPM01045037	1	1566	aabys	12	25252
AQPM01045038	1	1608	aabys	12	25252
AQPM01045039	1	1547	aabys	12	25252
AQPM01045040	1	1607	aabys	12	25252
AQPM01045041	1	1546	aabys	12	25252
AQPM01045042	1	1556	aabys	12	25252
AQPM01045043	1	1555	aabys	12	25252
AQPM01045044	1	1606	aabys	12	25252
AQPM01045045	1	1605	aabys	12	25252
AQPM01045046	1	1604	aabys	12	25252
AQPM01045047	1	1578	aabys	12	25252
AQPM01045048	1	1604	aabys	12	25252
AQPM01045049	1	1604	aabys	12	25252
AQPM01045050	1	1604	aabys	12	25252
AQPM01045051	1	1603	aabys	12	25252
AQPM01045052	1	1555	aabys	12	25252
AQPM01045053	1	1549	aabys	12	25252
AQPM01045054	1	1541	aabys	12	25252
AQPM01045055	1	1498	aabys	12	25252
AQPM01045056	1	1601	aabys	12	25252
AQPM01045057	1	1601	aabys	12	25252
AQPM01045058	1	1563	aabys	12	25252
AQPM01045059	1	1601	aabys	12	25252
AQPM01045060	1	1601	aabys	12	25252
AQPM01045061	1	1601	aabys	12	25252
AQPM01045062	1	1601	aabys	12	25252
AQPM01045063	1	1547	aabys	12	25252
AQPM01045064	1	1540	aabys	12	25252
AQPM01045065	1	1600	aabys	12	25252
AQPM01045066	1	1600	aabys	12	25252
AQPM01045067	1	1599	aabys	12	25252
AQPM01045068	1	1599	aabys	12	25252
AQPM01045069	1	1535	aabys	12	25252
AQPM01045070	1	1598	aabys	12	25252
AQPM01045071	1	1596	aabys	12	25252
AQPM01045072	1	1598	aabys	12	25252
AQPM01045073	1	1552	aabys	12	25252
AQPM01045074	1	1598	aabys	12	25252
AQPM01045075	1	1544	aabys	12	25252
AQPM01045076	1	1558	aabys	12	25252
AQPM01045077	1	1587	aabys	12	25252
AQPM01045078	1	1597	aabys	12	25252
AQPM01045079	1	1575	aabys	12	25252
AQPM01045080	1	1596	aabys	12	25252
AQPM01045081	1	1596	aabys	12	25252
AQPM01045082	1	1596	aabys	12	25252
AQPM01045083	1	1596	aabys	12	25252
AQPM01045084	1	1575	aabys	12	25252
AQPM01045085	1	1595	aabys	12	25252
AQPM01045086	1	1593	aabys	12	25252
AQPM01045087	1	1540	aabys	12	25252
AQPM01045088	1	1594	aabys	12	25252
AQPM01045089	1	1594	aabys	12	25252
AQPM01045090	1	1594	aabys	12	25252
AQPM01045091	1	1594	aabys	12	25252
AQPM01045092	1	1593	aabys	12	25252
AQPM01045093	1	1594	aabys	12	25252
AQPM01045094	1	1594	aabys	12	25252
AQPM01045095	1	1567	aabys	12	25252
AQPM01045096	1	1594	aabys	12	25252
AQPM01045097	1	1533	aabys	12	25252
AQPM01045098	1	1591	aabys	12	25252
AQPM01045099	1	1592	aabys	12	25252
AQPM01045100	1	1591	aabys	12	25252
AQPM01045101	1	1591	aabys	12	25252
AQPM01045102	1	1590	aabys	12	25252
AQPM01045103	1	1526	aabys	12	25252
AQPM01045104	1	1529	aabys	12	25252
AQPM01045105	1	1537	aabys	12	25252
AQPM01045106	1	1589	aabys	12	25252
AQPM01045107	1	1486	aabys	12	25252
AQPM01045108	1	1541	aabys	12	25252
AQPM01045109	1	1589	aabys	12	25252
AQPM01045110	1	1574	aabys	12	25252
AQPM01045111	1	1548	aabys	12	25252
AQPM01045112	1	1585	aabys	12	25252
AQPM01045113	1	1531	aabys	12	25252
AQPM01045114	1	1527	aabys	12	25252
AQPM01045115	1	1571	aabys	12	25252
AQPM01045116	1	3121	aabys	12	25252
AQPM01045117	1	1588	aabys	12	25252
AQPM01045118	1	1587	aabys	12	25252
AQPM01045119	1	1587	aabys	12	25252
AQPM01045120	1	1532	aabys	12	25252
AQPM01045121	1	1583	aabys	12	25252
AQPM01045122	1	1533	aabys	12	25252
AQPM01045123	1	1559	aabys	12	25252
AQPM01045124	1	1586	aabys	12	25252
AQPM01045125	1	1586	aabys	12	25252
AQPM01045126	1	1495	aabys	12	25252
AQPM01045127	1	1586	aabys	12	25252
AQPM01045128	1	1585	aabys	12	25252
AQPM01045129	1	1472	aabys	12	25252
AQPM01045130	1	1585	aabys	12	25252
AQPM01045131	1	1542	aabys	12	25252
AQPM01045132	1	1584	aabys	12	25252
AQPM01045133	1	1584	aabys	12	25252
AQPM01045134	1	1584	aabys	12	25252
AQPM01045135	1	1532	aabys	12	25252
AQPM01045136	1	1584	aabys	12	25252
AQPM01045137	1	1526	aabys	12	25252
AQPM01045138	1	1583	aabys	12	25252
AQPM01045139	1	1419	aabys	12	25252
AQPM01045140	1	1583	aabys	12	25252
AQPM01045141	1	1583	aabys	12	25252
AQPM01045142	1	1583	aabys	12	25252
AQPM01045143	1	1581	aabys	12	25252
AQPM01045144	1	1580	aabys	12	25252
AQPM01045145	1	1552	aabys	12	25252
AQPM01045146	1	1579	aabys	12	25252
AQPM01045147	1	1579	aabys	12	25252
AQPM01045148	1	1579	aabys	12	25252
AQPM01045149	1	1578	aabys	12	25252
AQPM01045150	1	1527	aabys	12	25252
AQPM01045151	1	1521	aabys	12	25252
AQPM01045152	1	1520	aabys	12	25252
AQPM01045153	1	1578	aabys	12	25252
